pdb_id,Group,training,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
4TXC_A,,,0.976134863,0.98390711,0.999117803,0.998953085,34.18736288,17.68594187,7.941941738,9.015228271
4TY1_A,,,0.993887396,0.9915515659999999,0.988742685,0.9370117929999999,30.57094309,21.74501307,6.768411636000001,7.4764056210000005
4TYH_B,,,0.9533008959999999,0.9960488999999999,0.98108081,0.9995998229999999,35.19504871,33.43189794,8.369205475,9.102502823
4U0I_A,,,-0.68678704,-0.7458050970000001,-0.564528126,0.9846468340000001,33.47637212,21.64582605,6.701668262,9.665688515
4U3Z_A,,,0.887599837,0.279491788,0.90955648,0.14312725199999998,90.53278688,85.69537633,14.79179955,12.45663452
4U40_A,,,0.8962661279999999,0.705848128,0.895829944,0.597927907,69.09784436,65.71804861,12.29678249,11.01062298
4U41_A,,,0.882854639,0.726808091,0.898348136,0.427292861,67.77222433,76.62534255,12.19274998,13.70664597
4U42_A,,,0.873335578,0.6367229,0.8651455859999999,0.874870679,47.35040324,46.74058903,7.765488147999999,10.45033455
4U43_A,,,0.891261587,0.73599439,0.892973252,0.95963934,33.24690438,31.9843537,7.9092302320000005,9.636083603
4U44_A,,,0.970780951,0.991223266,0.979988009,0.9711001490000001,35.60769647,25.02662031,6.833433628,8.108922005
4U45_A,,,0.96711787,0.9915354470000001,0.979745489,0.9561287279999999,37.96745312,20.45609491,6.969955921,7.934772968
4U5J_A,,,0.994071082,0.991398428,0.9934913879999999,0.969900718,41.36133396,17.660003399999997,6.931622028,7.742838383
4U6R_A,,,0.997432702,0.9896916109999999,0.995384638,0.810295005,59.10073753,38.03516134,10.61116791,9.611110687
4U79_A,,,0.920514967,0.534632532,0.953101573,0.90682824,43.45185329,25.61236194,9.284012794,7.000879287999999
4U7Z_A,,,0.6599946320000001,0.8385145009999999,0.9031235679999999,-0.194040427,113.8826604,95.83734855,16.76649475,13.97914886
4U80_A,,,0.6571435929999999,0.8298813540000001,0.900975454,-0.161915812,111.32977369999999,94.47972296,16.6905899,14.12993622
4U81_A,,,0.6876726120000001,0.840269632,0.900900878,-0.12318841300000001,109.6383297,92.40482308,16.15789032,13.85012722
4U8Z_A,,,0.99708302,0.996650232,0.9972649159999999,0.9879826859999999,36.90462948,22.66190162,7.85466814,8.56306839
4U9A_A,,,0.987407389,0.9970666979999999,0.998175322,0.982208075,22.28947575,25.25913588,8.30310154,9.679793358
4UAK_A,,,0.9989483,0.999821507,0.9985359290000001,0.9936926509999999,28.27010115,27.93393053,6.814571381,7.517935753
4UAL_A,,,0.97219022,0.99744088,0.9977889609999999,0.990165167,27.84483107,27.06581491,6.990539551,7.458849907
4UB7_A,,,0.9915123570000001,0.992410672,0.99338513,0.99265312,32.08345943,20.57331164,8.515762329,8.637435913
4UBA_A,,,0.990899953,0.989044169,0.9886929720000001,0.996225412,31.56714063,20.21955023,7.8044219020000005,8.451338768
4UJ1_A,,,0.9069621059999999,0.99969983,0.99933995,0.9814429170000001,35.2634115,18.99805938,7.387093067,8.227101326
4UJ2_A,,,0.8577011840000001,0.999211733,0.999613282,0.9766934859999999,35.28906317,18.11779914,7.526226521,8.306633949
4UJ9_A,,,0.9927818959999999,0.99926933,0.999169367,0.982063672,34.56936249,19.78434927,7.3683094979999995,8.115926743
4UJA_A,,,0.896085239,0.999263424,0.9992608590000001,0.974463945,36.40660574,17.32133694,7.752253532,8.201938628999999
4UJB_A,,,0.8772474,0.9984426940000001,0.999458483,0.981660484,34.34455543,19.05203936,7.606802463999999,8.228798866
4UMP_A,,,0.9990339579999999,0.99720795,0.9994586670000001,0.9465394770000001,35.24529367,21.33384754,7.768297195,6.910848617999999
4UMQ_A,,,0.962036041,0.96294595,0.951715706,0.968206365,38.81750205,14.02696897,8.862952232,8.196335793
4UMR_A,,,0.88279571,0.9217160670000001,0.930091745,0.9291034220000001,52.368230100000005,16.21521686,9.667708397,7.95168829
4UMT_A,,,-0.7618468629999999,0.5772522920000001,-0.33530332,0.7017426590000001,80.74167662,45.94776916,12.32271099,9.115298271
4UN0_C,,,0.995566387,0.9977279090000001,0.9997847879999999,0.9652508240000001,35.46495525,19.12273275,9.787712097,8.358237267
4USD_A,,,-0.74667851,-0.657980594,-0.6312156170000001,0.719548402,62.85021235,43.41458731,10.83045578,9.606271743999999
4USE_A,,,0.926142589,0.9981191540000001,0.969007368,0.910383908,47.38975072,17.36826443,9.451386452000001,8.539826393
4UTD_A,,,0.996320021,0.9968012140000001,0.9969026679999999,0.929883826,50.46085431,17.95902451,9.895689011,8.752849579
4UV0_A,,,0.928347825,0.9774330809999999,0.9973730340000001,0.997567931,37.83297973,21.184136399999996,8.572252274,9.071608543
4UX9_A,,,0.962771314,0.941805543,0.9639542520000001,0.9858649490000001,27.08669255,33.12172208,7.16418314,7.4643073079999995
4UXL_A,,,0.955409996,0.9958438470000001,0.981628183,0.91258715,53.60777297,39.6390399,7.449837685,8.176011086
4UYA_A,,,0.943799093,0.928112915,0.9461484459999999,0.90636421,41.70038301,36.36910076,12.02908325,10.606169699999999
4UYN_A,,,0.116003663,0.340255656,0.210294255,0.7556696620000001,72.43614916,46.3236358,11.66189098,9.462291718
4UZD_A,,,0.165045904,0.405870092,0.334533447,0.8201817109999999,72.56780815,38.881100700000005,11.75609112,10.08190727
4UZH_A,,,-0.129027266,0.43578680399999997,0.309808109,0.759316439,72.97043901,36.79376898,11.86444378,9.338986397000001
4V0G_A,,,0.979382182,0.993754129,0.9990882640000001,0.968040896,43.16719628,14.17939468,7.006385803,8.391145706
4W4V_A,,,0.8524885740000001,0.603978613,0.924914633,0.874354663,58.93004748,25.59689944,10.36940956,7.152558327
4W4W_A,,,0.8400228790000001,0.594032868,0.937847835,0.8600609140000001,57.75466655,22.32105753,10.36544991,7.181240559
4W4X_A,,,0.811901537,0.581295134,0.918028077,0.879786948,58.64927506,23.44902381,10.35006809,7.047904967999999
4W4Y_A,,,0.848674048,0.60442701,0.930389244,0.84863843,60.534773,24.05622114,10.19810104,7.090864182000001
4W7P_A,,,0.996578783,0.9961886240000001,0.9940429279999999,0.977921976,30.44945774,26.00726323,6.471012115,7.448070526
4W8D_A,,,0.977416683,0.9993963359999999,0.992925433,0.968549427,38.78195237,19.998282800000002,8.059161186,7.911997795
4W8E_A,,,0.9849473990000001,0.998635747,0.995989095,0.971061023,40.75632947,21.33256947,7.827181816,8.570483207999999
4W9W_A,,,0.9985171559999999,0.999528327,0.99946662,0.973961631,37.95943952,22.40808375,7.2705945970000005,7.972468853
4WB5_A,,,0.995120331,0.994532107,0.9991046920000001,0.9865264840000001,35.00452609,21.28928978,7.21241045,7.828948498
4WB6_A,,,0.992871726,0.9977235390000001,0.998937293,0.9881361959999999,35.06444153,21.29865043,7.093646049,7.8281731610000005
4WB7_A,,,0.9945245309999999,0.9983469509999999,0.999428487,0.9874696709999999,35.44210934,21.08259631,7.1332063670000005,7.847444534
4WB8_A,,,0.9921266,0.996023234,0.9991338890000001,0.989626936,33.80016320000001,21.71989771,7.108840466,7.902501106
4WBB_B,,,0.9861246509999999,0.995766044,0.9943880820000001,0.986034616,34.20348083,22.85419168,6.873347282,7.834580898
4WBO_A,,,0.97687152,0.988882169,0.9884957809999999,0.980685722,39.631899100000005,15.04808472,8.033615112,8.025216103
4WD5_A,,,0.990700715,0.9824714659999999,0.9910509270000001,0.9794408859999999,41.01056792,25.89877922,8.561353683,8.715706825
4WG3_A,,,0.747462361,0.763212957,0.8211505509999999,0.562601908,75.14809982,45.23984173,14.181970600000001,12.74238968
4WG4_A,,,0.7702907720000001,0.744035575,0.819795747,0.56345067,75.01448591,45.12209547,14.20436859,12.90141106
4WG5_A,,,0.769587777,0.715874957,0.81185002,0.575132883,74.11245104,44.16988958,14.13551426,12.77060223
4WHZ_A,,,0.8140864440000001,0.571469078,0.917797174,0.892753747,57.87958945,24.49584427,10.35967541,7.1815528870000005
4WIH_A,,,0.966555493,0.99359509,0.98877207,0.989111922,32.283829100000005,21.62830928,6.8439340589999995,7.7550001139999996
4WKQ_A,,,0.9788938620000001,0.99869642,0.9958225959999999,0.96982664,39.86665597,21.28091456,7.079888821,7.782505989
4WNK_A,,,0.9037936059999999,0.9801924259999999,0.969226,0.96549027,37.68177822,15.69817188,7.146098137,7.8889694210000005
4WNM_A,,,0.978120828,0.997877483,0.99110644,0.971098688,37.10137016,21.02365456,7.438061237,8.577694893
4WNP_A,,,0.991100821,0.989104885,0.999322238,0.905711178,40.33267491,14.40655945,7.056477547,7.325707436
4WO5_A,,,0.863700024,0.844197662,0.8678360970000001,0.5233632,66.9124834,55.75933539,12.33396339,12.50303173
4WOT_A,,,0.947321527,0.991702395,0.9742658959999999,0.9961694520000001,31.81280618,24.23093724,7.121335506,7.342410087999999
4WRG_A,,,0.9879624220000001,0.998138202,0.995304978,0.966776205,39.18481024,22.13031954,8.411215782000001,7.88962841
4WRS_A,,,0.994093392,0.992188438,0.9877450059999999,0.9739891959999999,29.34246122,24.06373585,7.09397459,7.834957123
4WSQ_A,,,0.9928007190000001,0.998052679,0.993137988,0.982117265,35.19601526,25.2160878,8.028683662,8.887648582
4WSY_A,,,0.9913225170000001,0.9968509790000001,0.99436242,0.9794062579999999,30.17023407,25.55783773,7.053200245,8.027745247
4WT6_A,,,0.997971562,0.996125453,0.993388211,0.923656209,33.76250554,19.00512898,7.168426514,7.6121091839999995
4WUA_A,,,0.9903459840000001,0.983157761,0.9928771670000001,0.932943249,40.87771903,16.22829797,8.380823135,8.649496078
4X0M_A,,,0.9933194909999999,0.996748511,0.98864035,0.943342621,32.57259234,20.64322011,6.437013626000001,8.053998947
4X21_A,,,0.917538923,0.633017271,0.900843485,0.992023645,32.61524262,34.82461579,7.720132351,6.996302605
4X2F_A,,,0.956436872,0.992886067,0.98725602,0.943268524,33.56839519,19.97524835,6.76815176,8.135335922000001
4X2G_A,,,0.785364112,0.9938567420000001,0.990714001,0.948400791,33.57905003,21.14998612,6.8068881029999995,8.302828789
4X2J_A,,,0.9525622159999999,0.995447361,0.9920135590000001,0.9428656999999999,34.21240263,20.58114608,6.785353184,8.014595032
4X2K_A,,,0.9525622159999999,0.995447361,0.9920135590000001,0.9428656999999999,34.21240263,20.58114608,6.785353184,8.014595032
4X2N_A,,,0.981646403,0.9953084609999999,0.991470082,0.938401145,35.38610902,19.79726734,6.995358467000001,8.108635902
4X3F_A,,,0.93758291,0.933306454,0.936175267,0.506065098,75.85570571,63.78819972,14.38776779,13.08853436
4X6Q_C,,,0.9816803129999999,0.999804769,0.998997072,0.9798177109999999,31.57296838,16.92154727,6.958360672,8.463850975
4X6R_A,,,0.999805442,0.998955535,0.997742748,0.9828969120000001,34.45867104,19.34034745,7.041359425,7.95905447
4X7H_A,,,-0.757117672,-0.46905805,-0.718965986,0.566233702,83.66926409999999,48.31867712,12.06272888,11.40098858
4X7O_A,,,0.329328984,0.897070907,0.8868503659999999,0.582019314,77.26673344,55.74457711,12.61812782,13.30030537
4X7Q_A,,,0.992105072,0.9974035459999999,0.998130972,0.854373863,37.89829313,20.09776172,7.300131321,7.693035126
4XBR_A,,,0.844403085,0.979596301,0.9716819459999999,0.918066692,40.82642015,53.18935622,6.5120897289999995,8.313049316
4XBU_A,,,0.956851094,0.9989771409999999,0.9982341509999999,0.8830109620000001,35.03402817,13.29228619,8.099183083,8.787569046
4XEY_A,,,0.13229859800000002,-0.550751056,-0.021451168,0.77677472,65.94634747,54.18141927,9.214551926,7.933032036
4XG2_A,,,0.9452888359999999,0.996066235,0.995771222,0.969994461,38.19372821,20.12180827,7.115147591,8.286740303
4XG3_A,,,0.970576167,0.994962832,0.9992941240000001,0.970993632,37.0057532,19.35386772,6.9040308,8.328148842000001
4XG4_A,,,0.95563904,0.9962238259999999,0.9988569820000001,0.9735201520000001,38.5199454,19.85784343,7.052375317,8.192826271
4XG6_A,,,0.927476165,0.9975136379999999,0.9932529659999999,0.963860501,37.66564971,22.38408226,6.854469299,8.028918266
4XG7_A,,,0.9535832609999999,0.9963055129999999,0.9954761879999999,0.9577894990000001,38.52564004,21.37017401,6.877317429,8.040681839
4XG9_A,,,0.972905935,0.99877583,0.9980961429999999,0.948296872,42.15248197,19.43027045,7.216291428,7.928625584
4XH0_A,,,0.9724565059999999,0.999043248,0.9990472840000001,0.9104303109999999,48.89129571,14.41217164,7.484129906000001,7.454668522
4XH6_A,,,0.973491372,0.9999090429999999,0.9906404329999999,0.9787386020000001,28.64303062,29.15896741,7.0678977970000005,8.28472805
4XHK_B,,,0.993650127,0.998621639,0.9968157059999999,0.982170705,28.57048398,27.12767611,7.038253307000001,8.453241347999999
4XI2_A,,,0.625806936,0.731840211,0.8285225270000001,0.005894718,110.50222590000001,75.86806775,17.45493889,12.88088417
4XJ0_A,,,0.9759996790000001,0.99214141,0.996233227,0.920775925,42.04796916,11.91444053,8.593233109,6.762563705
4XLI_A,,,0.9635080970000001,0.9919449920000001,0.997258573,0.9603478040000001,42.38064877,17.34695171,7.2879629139999995,8.300030708
4XMO_A,,,0.975097841,0.9572212,0.9883239009999999,0.459460408,77.06599707,63.91531476,14.03530884,13.41355896
4XNE_A,,,0.9998812579999999,0.9972901940000001,0.997169815,0.942281605,36.81352539,19.18340046,9.517286301,7.212207793999999
4XOY_A,,,0.99890176,0.997613273,0.9931218409999999,0.927185672,39.28531911,16.4536969,9.493409157,7.161250591
4XOZ_A,,,0.973874573,0.9967977809999999,0.9966319440000001,0.9292416809999999,44.00982667,14.07864804,10.22637463,7.464615822000001
4XP0_A,,,0.9912742459999999,0.996567641,0.989687732,0.958968193,27.13356259,27.81252909,7.535564422999999,6.850568771
4XP2_A,,,0.9882032690000001,0.992770644,0.990537001,0.976964405,21.87116818,34.68832285,7.114206314,6.42469883
4XP3_A,,,0.979532926,0.990947602,0.991258282,0.982235527,21.73725197,35.45987806,8.350349426000001,6.3525066379999995
4XRJ_A,,,0.985545694,0.9948193879999999,0.99044722,0.936788803,43.60286912,14.29198702,10.2199707,7.470100402999999
4XRL_A,,,0.9976367290000001,0.9933463640000001,0.9934735509999999,0.951871318,33.48026655,20.56820193,8.107544899,7.200656891
4XUF_A,,,-0.844690258,-0.8859273520000001,-0.660171092,0.9229487390000001,43.78973771,15.41604246,6.307735442999999,9.732234001
4XV1_A,,,0.928516125,0.9307127909999999,0.94262158,0.666662173,64.83858627,57.61371554,11.24978447,11.26106644
4XV2_A,,,0.96078964,0.908514635,0.94612061,0.8295433409999999,55.74368488,40.23466003,9.614951134,12.06425476
4XV3_A,,,0.9333772140000001,0.9177769790000001,0.9277815290000001,0.66146044,65.22520761,61.66906298,11.34219933,11.41151714
4XV9_A,,,-0.7641360629999999,-0.965223635,-0.9792646770000001,0.9492613190000001,42.36367557,23.51454936,10.0275383,11.56158352
4XW4_A,,,0.996248087,0.997518866,0.998556428,0.98992891,34.3876194,21.50154044,7.135641575,7.914987564
4XW5_A,,,0.996584496,0.9913856190000001,0.99365432,0.983654075,37.07152393,19.94626735,7.404132366,7.57942152
4XW6_A,,,0.998100423,0.997134099,0.996103855,0.992448122,33.57291128,23.81412577,7.2571458820000005,7.905386448
4XX9_A,,,0.998916563,0.9906750120000001,0.998704832,0.973461737,31.99237322,26.22593518,6.98456192,7.374507427
4XYF_A,,,0.9752664870000001,0.9660474720000001,0.990864498,0.699303259,63.06824957,41.70224072,13.27854443,13.43688011
4Y0X_A,,,0.9879121270000001,0.946163085,0.9973801609999999,0.11826644900000001,105.83415320000002,104.9554554,16.01559258,15.49920273
4Y12_A,,,0.9887511379999999,0.9415525,0.997262412,0.266015822,98.91442797,95.68866395,15.06896496,15.58036804
4Y46_A,,,0.866022541,0.5843825570000001,0.922473647,0.978430413,27.96833655,37.67861394,7.699638844,6.998944282999999
4Y5H_A,,,0.854943421,0.582599451,0.9265539070000001,0.97926095,26.91697592,39.76319305,7.40859127,6.992753982999999
4Y72_A,,,0.986844555,0.9891149229999999,0.994796593,0.9706670540000001,34.47326411,20.53659876,7.830019951000001,9.38902092
4Y83_A,,,0.977069605,0.994955578,0.9937791640000001,0.9277387420000001,44.65465657,53.05166188,7.3308863639999995,7.226003647000001
4Y85_A,,,0.982120841,0.999561021,0.99233715,0.972596699,33.73765011,41.25369097,6.139389992000001,6.721290112
4Y93_A,,,0.758057891,0.716986517,0.754184085,0.23568709399999999,100.51544990000001,84.13241062,16.9651165,13.72790909
4Y95_A,,,0.7321367390000001,0.688450087,0.7336093440000001,0.35546986,94.74677992,71.57870871,15.52258492,12.7396841
4YBJ_A,,,-0.7618107270000001,-0.8454375270000001,-0.628359362,0.967878095,43.12035935,18.74077184,7.563788891000001,8.946381569
4YC3_A,,,0.980560607,0.985041385,0.989851012,0.984450103,40.40673852,20.75456421,8.414072037,9.516106606000001
4YC6_A,,,0.68970708,0.7011008409999999,0.774025196,0.21369692199999998,101.077624,76.68339505,16.01839256,12.59330177
4YFF_A,,,0.9765227340000001,0.99668218,0.97845887,0.983426219,30.9790751,23.21929402,7.006201744,9.114876747
4YFI_A,,,0.977548517,0.9964611809999999,0.9857538379999999,0.990060272,27.49553901,24.61628596,6.847915173,9.207716942000001
4YHJ_A,,,0.994458995,0.985111576,0.9965331909999999,0.9828530329999999,41.828781899999996,17.40848825,7.822005272,8.064397812000001
4YJO_A,,,0.9861526709999999,0.99516382,0.997698628,0.9565205590000001,37.57130363,18.98609222,7.543940067,8.143324852000001
4YJP_A,,,0.974750343,0.993377596,0.998252072,0.9027220490000001,41.26053414,15.07052097,7.789454937,7.6428256029999995
4YJQ_A,,,0.9989587390000001,0.9938080570000001,0.998507528,0.907379715,41.64562082,14.30812555,8.335787773,7.422800064
4YJR_A,,,0.99876669,0.9937021109999999,0.9982587890000001,0.91312028,42.96224071,13.59182557,8.367237091,7.472919463999999
4YJS_A,,,0.9080154020000001,0.994280196,0.997839899,0.905331223,41.67636439,14.76535438,7.830109118999999,7.420890807999999
4YJT_A,,,0.999242133,0.996934008,0.998464534,0.923171153,40.30492197,14.27460803,8.21249485,7.7971634860000005
4YJU_A,,,0.9958593240000001,0.997042952,0.999124289,0.929414774,39.84916884,13.85362995,8.043291092,7.94783926
4YJV_A,,,0.9990311340000001,0.9973460679999999,0.999167868,0.926638234,40.51707185,13.95710053,8.22704792,7.748113155
4YLJ_A,,,0.9961837259999999,0.9930292340000001,0.99749917,0.959315747,36.21517747,14.17028627,7.414476871000001,8.167678833
4YLK_A,,,0.984667843,0.97642314,0.99425821,0.94436825,39.02806669,13.94941403,7.612085342,7.357085228
4YLL_A,,,0.985735148,0.978392918,0.9942657429999999,0.946242246,39.85335317,13.33879459,7.647010803,7.376539707
4YNE_A,,,0.8085457009999999,0.8937785340000001,0.9345354379999999,0.798886553,57.01527751,49.2584398,9.638606071,11.00210381
4YNO_A,,,0.651701877,0.685594728,0.826549008,0.986078672,33.51834278,33.39900994,7.957752705,8.175528526
4YNZ_A,,,0.879623505,0.822088843,0.872308007,0.39911546700000006,99.29322591,63.69381214,14.37522125,10.736087800000002
4YO4_A,,,0.995922133,0.999147132,0.998141822,0.9920829459999999,33.00171885,22.65121534,7.6173205379999995,8.77052021
4YOM_B,,,0.868901183,0.820613005,0.837723485,0.28308978,95.22583066,68.89228995,16.32824326,11.16755581
4YPD_A,,,0.9970018490000001,0.999716272,0.9984432209999999,0.98837923,33.64376773,21.38592874,7.552307129,8.788255692
4YR8_A,,,0.874897371,0.61834145,0.9263509,0.9921338009999999,33.94339983,32.14547501,7.761629581,7.535519122999999
4YTC_A,,,0.9640248990000001,0.9943250929999999,0.9938163609999999,0.957268708,43.39025254,23.34064804,6.74336195,8.931576729
4YTF_A,,,0.9657165440000001,0.997169163,0.99994967,0.9595338240000001,43.00096443,18.81242103,6.938358307000001,8.65821743
4YTH_A,,,0.961549109,0.979712792,0.9999645090000001,0.9689777140000001,42.86552686,20.04869607,7.066426277000001,8.902389526
4YTI_A,,,0.940650552,0.9892045429999999,0.99765123,0.963624613,43.6290465,20.88743722,6.977946758,8.845295906
4YU2_A,,,0.9899908620000001,0.9852691659999999,0.99014164,0.9473859640000001,36.81937728,12.4593852,7.335064888,7.6122269629999995
4YUR_A,,,0.947964397,0.830759647,0.947747277,0.8181385720000001,59.53659226,24.18097356,10.075658800000001,11.08156681
4YVC_A,,,0.9726997940000001,0.955602576,0.9617448009999999,0.999623403,30.73998027,22.10227823,6.622247219,6.790122032
4YVE_A,,,0.952994742,0.954371126,0.963340168,0.990661729,36.85528154,17.67104822,6.973917961000001,6.80473423
4YXR_A,,,0.9994280170000001,0.996660227,0.9965390040000001,0.9882903340000001,33.37972695,21.73588184,7.205300808,7.843621253999999
4YXS_A,,,0.999009426,0.997485685,0.9949649309999999,0.990793165,32.91284816,20.72774473,6.934495449,7.822889805
4YZ9_A,,,-0.6779159240000001,-0.5038463470000001,-0.8753038329999999,0.693836957,70.07862966,37.22259396,12.11195946,11.37730408
4YZC_A,,,0.998405137,0.990135277,0.9989821609999999,0.77114178,68.78213067,43.87341498,9.571728706,8.288071632000001
4YZD_A,,,0.703608569,0.8694350759999999,0.92002093,0.36459336600000003,86.21336607,61.30520874,16.58870316,11.81172371
4YZM_A,,,0.942847625,0.984938023,0.993979308,0.9279167079999999,35.91661128,22.84929882,7.30720377,7.169876575
4YZN_A,,,0.959097882,0.997481077,0.99630704,0.9032885890000001,34.02477568,19.39079675,6.908490658,7.195313454
4Z16_A,,,0.986778571,0.987482792,0.9998598759999999,0.9786866740000001,41.93424887,19.53639245,6.905081749,9.016414642
4Z3V_A,,,0.7246942940000001,0.725534445,0.792059408,0.517457542,83.19301671,48.29442806,14.32916069,12.45401001
4Z55_A,,,0.972500368,0.997202137,0.94798746,0.959888159,37.56226783,29.97079481,6.6220788960000005,8.921413422
4Z7G_A,,,0.936693155,0.870586856,0.869510273,0.974079383,40.03222152,18.13861034,7.67641592,7.272171021
4Z7H_A,,,0.897317248,0.971373065,0.971277067,0.978656735,30.41387307,23.08972249,7.474723816,7.72906065
4Z83_E,,,0.89368933,0.999001433,0.999252638,0.9773920890000001,35.077960499999996,18.64092044,7.476698875,8.033394814
4Z84_A,,,0.9477298470000001,0.9991728790000001,0.998112014,0.9820319540000001,34.47796275,19.5539055,7.358601093,8.106077194
4Z9L_A,,,0.8333080759999999,0.6292852489999999,0.9432441159999999,0.937456307,49.64485327,26.33037611,9.56281662,7.144897938
4ZAU_A,,,0.9776402259999999,0.996038758,0.9927081459999999,0.955217157,43.12009068,19.54445576,8.49120903,8.17307663
4ZEG_A,,,0.9754736140000001,0.719514676,0.885533853,0.939632395,43.75951236,27.00277841,8.383443832000001,7.991696358
4ZHX_A,,,0.970061515,0.9952618809999999,0.998427556,0.968528287,41.7896359,20.66758838,8.225982666,9.704481125
4ZIM_A,,,0.8498235590000001,0.995522185,0.963531244,0.950565689,42.86819352,28.32351437,7.075991631,9.105848312
4ZK5_A,,,0.982429212,0.981584663,0.970855358,0.937823692,41.03764963,33.5348281,6.927074432,9.42414093
4ZLO_A,,,-0.255978191,-0.415898831,-0.08016696200000001,0.5977357529999999,69.29046302,45.36526667,11.22073841,13.05376816
4ZLY_A,,,0.78486086,0.7063141709999999,0.782591404,0.504344165,84.75745778,48.928814,14.7354641,12.14254284
4ZLZ_A,,,0.697471492,0.714942615,0.793150024,0.508272219,83.15450273,49.16064955,14.41417503,12.49266911
4ZOG_A,,,-0.11924901,-0.659624387,0.067112397,0.6928565309999999,72.41997617,62.47801645,11.44288349,8.899733543
4ZS0_A,,,0.9924246090000001,0.9900034759999999,0.9897653609999999,0.987739514,36.794689899999995,20.42365377,8.366539001,7.669603825
4ZSE_A,,,0.929856717,0.762925794,0.954840611,0.387496726,84.22788967,72.7857989,14.07987785,12.25684738
4ZSG_A,,,0.9967630470000001,0.991918429,0.9891467690000001,0.972842455,37.85146169,20.48419137,8.671236038,7.680205345
4ZSJ_A,,,0.996173071,0.996628069,0.989240895,0.973963475,36.85623507,22.35574875,8.289497375,7.618906975
4ZSL_A,,,0.9958814,0.994198162,0.991737152,0.976678961,38.93643102,19.76367027,8.648140907,7.823345184
4ZTH_A,,,-0.420513884,0.7667902129999999,-0.383805643,0.994864086,30.57326763,46.16965413,7.3919024470000005,8.268130302000001
4ZTQ_A,,,0.009375946,-0.596214465,0.802158261,0.83612338,62.29356052,21.88143934,11.3206234,9.557967186
4ZTR_A,,,-0.360207523,-0.340304978,0.561670329,0.62834069,77.27437781,25.83095589,12.73623848,10.72237492
4ZXT_A,,,0.9983816120000001,0.995652723,0.987925411,0.938510526,32.835978499999996,24.41176547,8.616071701000001,6.709428787
4ZY4_A,,,0.9927053259999999,0.999125189,0.997320911,0.968721827,38.24138411,18.79146996,8.469889641,7.408260345
4ZY5_A,,,0.993889586,0.998576158,0.998195904,0.968269713,39.22277421,17.735808300000002,8.451353073,7.319351196
4ZY6_A,,,0.99435161,0.999118246,0.9987198009999999,0.978475588,46.32161794,25.88839132,9.118842125,7.364782333
4ZZM_A,,,0.9971253870000001,0.996597063,0.9960328209999999,0.968829933,32.06981325,23.08925806,8.322283745,7.043029785
4ZZN_A,,,0.976924515,0.9924069590000001,0.9891673609999999,0.982121323,27.22873928,31.91762218,7.879487514,6.301679134
4ZZO_A,,,0.9831785690000001,0.9923320999999999,0.9932624609999999,0.981259181,25.42499237,31.61556429,7.662137508,6.47573328
5A14_A,,,-0.8434718059999999,-0.856536217,-0.7970223390000001,0.999506718,24.58503603,34.26230579999999,7.028021336,9.67128849
5A3X_A,,,0.998288935,0.976533647,0.9967011090000001,0.930590521,38.66253543,11.16548035,7.5872602460000005,7.95202446
5A4E_A,,,0.998189304,0.986978922,0.9930623709999999,0.9603755429999999,36.9413755,15.26151605,7.23130846,8.035500526
5A4L_A,,,0.9995781159999999,0.98179031,0.993420183,0.9470229790000001,36.78166386,14.25423494,7.272151947,8.093875885
5A4Q_A,,,0.9948492170000001,0.9894175059999999,0.9982422870000001,0.9475351959999999,35.47346225,15.23199075,7.313312054,8.128767014
5A4T_A,,,0.997606623,0.989987627,0.998433873,0.95425831,39.33687803,13.29780747,7.615894318,8.813232422
5A54_A,,,0.9986359029999999,0.981619811,0.99286916,0.93801738,40.03643782,11.02179486,7.676902294,8.158381462000001
5A6N_A,,,0.9330589979999999,0.976800098,0.999428674,0.997173506,37.39553170000001,22.13796455,8.007616042999999,9.108511925
5A6O_A,,,0.9431518179999999,0.98094508,0.999642771,0.99680411,40.09415356,20.74643321,8.772450447,9.170487404
5A9U_A,,,0.982533805,0.996318494,0.9577455509999999,0.868511875,51.7271912,23.97161234,7.1128287320000005,8.514941216
5AA9_A,,,0.988674299,0.9912687029999999,0.966944942,0.9394346659999999,43.71423402,25.95684723,6.8199834820000005,8.670188904
5AAA_A,,,0.9828189759999999,0.995805899,0.962385706,0.955595269,38.39643057,28.37317433,6.5223970410000005,8.883504868
5AAB_A,,,0.9666223740000001,0.996053431,0.9663825640000001,0.864835493,51.89310565,23.63980593,7.216246128,8.678084372999999
5AAC_A,,,0.978899237,0.9964193709999999,0.958482449,0.908751482,46.42620336,23.50137652,6.924764633,8.637623787
5AAD_A,,,0.9934471020000001,0.9862642709999999,0.981827358,0.967781388,35.80828833,14.80384787,8.232895851,7.413193226000001
5AAE_A,,,0.9662452009999999,0.9731141409999999,0.935072845,0.866910593,56.947838899999994,33.84660971,11.5199852,7.807293892000001
5AAF_A,,,0.928723678,0.99890003,0.972433054,0.964499236,33.66638096,20.79916497,8.637829781,7.721579552000001
5AAG_A,,,0.992603619,0.9985675690000001,0.9791377370000001,0.931643143,50.12944109,30.18126902,13.07791424,7.953669548
5ACB_C,,,0.99004028,0.986637139,0.9959372129999999,0.9381415009999999,30.83245834,23.82264153,7.2720479970000005,8.074473381
